"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Best start flexing your oversight muscles, @RodneyDavis. Prove to us (for once) you actually read your job description.",FALSE,0,NA,2019-04-19 13:43:50,FALSE,NA,"1119235157595250688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilySuess",0,FALSE,FALSE,NA,NA
"It’s a full room for @STLRegChamber’s Illinois Public Affairs Network. Today’s program features Congressman… https://t.co/b1JOzzxRVg",FALSE,7,NA,2019-04-19 13:39:06,TRUE,NA,"1119233965980901376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBLTripp",2,FALSE,FALSE,NA,NA
"RT @amarshll: @RodneyDavis You know, there’s something soothing about the obliviousness of @RodneyDavis. DC is burning, but he sticks to hi…",FALSE,0,NA,2019-04-19 13:35:53,FALSE,NA,"1119233154852761600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilySuess",2,TRUE,FALSE,NA,NA
"@RodneyDavis You know, there’s something soothing about the obliviousness of @RodneyDavis. DC is burning, but he st… https://t.co/6XHeiNkonK",FALSE,5,"RodneyDavis",2019-04-19 13:33:38,TRUE,"1118990084169056256","1119232589129289728","993153006","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amarshll",2,FALSE,FALSE,NA,NA
"RT @ILCitizen: @_GreatBike_ @RodneyDavis ""Surprise chat"", huh? Are we surprised because @RodneyDavis spends so little time answering to his…",FALSE,0,NA,2019-04-19 13:17:34,FALSE,NA,"1119228548261318656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",1,TRUE,FALSE,NA,NA
"@CU_Indivisible @RodneyDavis @ElectRodney Republican-owned businesses use clamshell packaging because they overreac… https://t.co/A6FJzQwLMO",FALSE,0,"_GreatBike_",2019-04-19 13:16:35,TRUE,"1119227746423574530","1119228297966170112","93801030","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",0,FALSE,FALSE,NA,NA
"@CU_Indivisible @RodneyDavis @ElectRodney If @RodneyDavis were wrapped in a package it would be clamshell packaging… https://t.co/WmLbkgvolm",FALSE,1,"CU_Indivisible",2019-04-19 13:14:23,TRUE,"1118890992743198720","1119227746423574530","820009466800340992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",0,FALSE,FALSE,NA,NA
"RT @geezermann: @realDonaldTrump Thank you sir for telling the American people the truth, in CLEAR language.  We want no sugar-coating.  Th…",FALSE,0,NA,2019-04-19 13:14:10,FALSE,NA,"1119227690731614208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haybernie",1,TRUE,FALSE,NA,NA
"@RodneyDavis A partisan interview yesterday morning claiming that the #MuellerReport exonerated the president and c… https://t.co/FguSScddRX",FALSE,5,"RodneyDavis",2019-04-19 13:12:47,TRUE,"1118990084169056256","1119227344504414210","993153006","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ILCitizen",5,FALSE,FALSE,NA,NA
"@_GreatBike_ @RodneyDavis ""Surprise chat"", huh? Are we surprised because @RodneyDavis spends so little time answeri… https://t.co/OaIUllugSM",FALSE,1,"_GreatBike_",2019-04-19 13:10:36,TRUE,"1119217234579210241","1119226791695192064","93801030","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ILCitizen",1,FALSE,FALSE,NA,NA
"@realDonaldTrump Thank you sir for telling the American people the truth, in CLEAR language.  We want no sugar-coat… https://t.co/RT51BeaQBH",FALSE,0,"realDonaldTrump",2019-04-19 13:09:44,TRUE,"1119211274712375297","1119226575889809409","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","geezermann",1,FALSE,FALSE,NA,NA
"RT @_GreatBike_: @RodneyDavis wants to get back to his partisan talk &amp; no bipartisan action on infrastructure. @RodneyDavis had full contro…",FALSE,0,NA,2019-04-19 13:07:12,FALSE,NA,"1119225938816962563",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indivisibleWon",1,TRUE,FALSE,NA,NA
"RT @_GreatBike_: @RodneyDavis is also trying to divorce himself from politics when he does nothing but play partisan political games that d…",FALSE,0,NA,2019-04-19 13:07:04,FALSE,NA,"1119225905187049474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indivisibleWon",1,TRUE,FALSE,NA,NA
"@RodneyDavis I hope that bill gives universal healthcare. If not, nurses are going to lose jobs. Rural hospitals wi… https://t.co/rISFMpLkPl",FALSE,5,"RodneyDavis",2019-04-19 13:04:57,TRUE,"1118990084169056256","1119225371617046529","993153006","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grace4Peace1",3,FALSE,FALSE,NA,NA
"RT @DrSPff: When @RodneyDavis says that the Special Counsel’s report says “no collusion” remind him: 1) that is not what was being investig…",FALSE,0,NA,2019-04-19 13:02:39,FALSE,NA,"1119224791452483585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",5,TRUE,FALSE,NA,NA
"@RodneyDavis wants to get back to his partisan talk &amp; no bipartisan action on infrastructure. @RodneyDavis had full… https://t.co/JGN77IngEm",FALSE,3,"_GreatBike_",2019-04-19 13:01:58,TRUE,"1119223420493996033","1119224623059623937","93801030","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",1,FALSE,FALSE,NA,NA
"@RodneyDavis is also trying to divorce himself from politics when he does nothing but play partisan political games… https://t.co/279ROMXegW",FALSE,4,"_GreatBike_",2019-04-19 12:57:12,TRUE,"1119217234579210241","1119223420493996033","93801030","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",1,FALSE,FALSE,NA,NA
"RT @CU_Indivisible: The fact that the vast majority of @RodneyDavis' money doesn't come from his district should be a bigger story.",FALSE,0,NA,2019-04-19 12:54:12,FALSE,NA,"1119222667868037120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilySuess",10,TRUE,FALSE,NA,NA
"RT @_GreatBike_: @CU_Indivisible @RodneyDavis On top of that Misrepresentative @RodneyDavis whined about @BetsyforIL taking out-of-state mo…",FALSE,0,NA,2019-04-19 12:51:52,FALSE,NA,"1119222080438972418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aprairiesong",6,TRUE,FALSE,NA,NA
"RT @CU_Indivisible: The fact that the vast majority of @RodneyDavis' money doesn't come from his district should be a bigger story.",FALSE,0,NA,2019-04-19 12:51:42,FALSE,NA,"1119222039167025152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aprairiesong",10,TRUE,FALSE,NA,NA
"RT @_GreatBike_: @CU_Indivisible @RodneyDavis On top of that Misrepresentative @RodneyDavis whined about @BetsyforIL taking out-of-state mo…",FALSE,0,NA,2019-04-19 12:46:57,FALSE,NA,"1119220843756826629",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indivisibleWon",6,TRUE,FALSE,NA,NA
"@CU_Indivisible @RodneyDavis On top of that Misrepresentative @RodneyDavis whined about @BetsyforIL taking out-of-s… https://t.co/TXasCPSac7",FALSE,8,"CU_Indivisible",2019-04-19 12:37:51,TRUE,"1118976162267574272","1119218553415184384","820009466800340992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",6,FALSE,FALSE,NA,NA
"RT @CU_Indivisible: The fact that the vast majority of @RodneyDavis' money doesn't come from his district should be a bigger story.",FALSE,0,NA,2019-04-19 12:35:16,FALSE,NA,"1119217901934919680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",10,TRUE,FALSE,NA,NA
"@RodneyDavis is still putting his politics over country &amp; is defending the #TrumpCrimeFamily. Rodney is foolish eno… https://t.co/Nr3UpOcD15",FALSE,4,"RodneyDavis",2019-04-19 12:32:37,TRUE,NA,"1119217234579210241","993153006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_GreatBike_",1,FALSE,FALSE,NA,NA
"@martilynnwilki @RodneyDavis @VetMedIllinois George Will seemed to imply as much when he called House Republicans l… https://t.co/0rwTJc2Nts",FALSE,0,"martilynnwilki",2019-04-19 12:19:22,TRUE,"1119210711886987267","1119213901172887554","4699225586","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Glock21OpEd",0,FALSE,FALSE,NA,NA
"@CashCribbet @RnC_for_pres @RodneyDavis https://t.co/4rWmUEDBXf",FALSE,0,"CashCribbet",2019-04-19 12:10:43,FALSE,"1119006343157944320","1119211724278829058","1063577288351105024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StechDoes",0,FALSE,FALSE,NA,NA
"@RodneyDavis What about making all aspects of healthcare available to all Americans? Oh wait, I forgot that you rea… https://t.co/MmU49Lvyac",FALSE,1,"RodneyDavis",2019-04-19 12:09:57,TRUE,"1118977898180947968","1119211529088454656","993153006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martilynnwilki",0,FALSE,FALSE,NA,NA
"@Glock21OpEd @RodneyDavis @VetMedIllinois I suspect the spine went missing along with his balls. Trump has managed… https://t.co/FUcQ43PHgw",FALSE,2,"Glock21OpEd",2019-04-19 12:06:42,TRUE,"1118647861846183941","1119210711886987267","40539925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martilynnwilki",0,FALSE,FALSE,NA,NA
"@RodneyDavis Nurses need to unionize",FALSE,5,"RodneyDavis",2019-04-19 12:05:50,FALSE,"1118990084169056256","1119210495658090496","993153006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","irishpaddyg",0,FALSE,FALSE,NA,NA
"@RodneyDavis - I’m certain you won’t read Barr’s redacted version of Mueller’s report, but if you did, you would se… https://t.co/tWbEJHm45V",FALSE,0,"RodneyDavis",2019-04-19 12:04:43,TRUE,NA,"1119210214807543808","993153006","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rjlaya",0,FALSE,FALSE,NA,NA
"RT @offbeatphotog: So much collusion and obstruction, clearly and concisely documented, that is still takes almost 400 pages to detail. @Ro…",FALSE,0,NA,2019-04-19 12:00:54,FALSE,NA,"1119209253905010688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mblake",1,TRUE,FALSE,NA,NA
"@BillKristol @DavidAFrench @NRO @RodneyDavis So what do you think? Should you tolerate such dishonesty?",FALSE,1,"BillKristol",2019-04-19 11:49:35,FALSE,"1119193568185339905","1119206404424904704","2800581040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janafairow",0,FALSE,FALSE,NA,NA
"https://t.co/Bp5gm7uETk Please pray for:
 Rep. @RodneyDavis
 Sen. Steven M. Landek
 Sen. @llcoolk_4
 Rep.… https://t.co/MUbuK2LH0b",FALSE,0,NA,2019-04-19 11:00:45,TRUE,NA,"1119194117286842368",NA,"<a href=""http://www.pray1tim2.org/states/me"" rel=""nofollow"">ME Prays</a>","IL_Prays",0,FALSE,FALSE,NA,NA
"@CashCribbet @RnC_for_pres @RodneyDavis You Rump cultists are sooo out of date you're hilarious 😂😂😂 We're into tour… https://t.co/ETM0E2PcIm",FALSE,4,"CashCribbet",2019-04-19 08:53:34,TRUE,"1119034919051767808","1119162108476661761","1063577288351105024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharmedOn3",1,FALSE,FALSE,NA,NA
"RT @DrSPff: When @RodneyDavis says that the Special Counsel’s report says “no collusion” remind him: 1) that is not what was being investig…",FALSE,0,NA,2019-04-19 06:18:32,FALSE,NA,"1119123095246098434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Underdog",5,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 05:23:30,FALSE,NA,"1119109242542120961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AurtyB",18,TRUE,FALSE,NA,NA
"RT @CU_Indivisible: With the revelations from the #MuellerReport coming thick and fast we're anxiously awaiting @RodneyDavis' tweet about h…",FALSE,0,NA,2019-04-19 05:06:23,FALSE,NA,"1119104934803148802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Underdog",5,TRUE,FALSE,NA,NA
"RT @CU_Indivisible: The fact that the vast majority of @RodneyDavis' money doesn't come from his district should be a bigger story.",FALSE,0,NA,2019-04-19 05:04:28,FALSE,NA,"1119104454693773313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Underdog",10,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 04:13:48,FALSE,NA,"1119091702310916098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","combat_hippie",18,TRUE,FALSE,NA,NA
"RT @RodneyDavis: Dave Gruenenfelder, an AARP Volunteer, and I discussed what can be done to address the price of prescription drugs. The CR…",FALSE,0,NA,2019-04-19 03:07:01,FALSE,NA,"1119074897358147584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kjboies",3,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 03:06:36,FALSE,NA,"1119074794115403776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JLOHagans",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:47:19,FALSE,NA,"1119069939934089216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dardanos10",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:40:23,FALSE,NA,"1119068194273144834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","klandeztino2",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:21:36,FALSE,NA,"1119063466420133888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wawalkernyc",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:18:37,FALSE,NA,"1119062715425705984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CassieIrish",18,TRUE,FALSE,NA,NA
"Thank you @RodneyDavis for supporting the CREATES Act &amp; for continuing important dialogue w/ @aarpillinois regardin… https://t.co/s8aigl8meZ",FALSE,3,NA,2019-04-19 02:15:50,TRUE,NA,"1119062017032228872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gruen75",1,FALSE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:14:19,FALSE,NA,"1119061633123459072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Refuse2sink2017",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:11:51,FALSE,NA,"1119061012546818049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","slushey",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:11:43,FALSE,NA,"1119060978581139457",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RichLindroos",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:10:21,FALSE,NA,"1119060635306942465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shawtybingbong",18,TRUE,FALSE,NA,NA
"RT @TrumpFrederick: @RodneyDavis
@RepDaveJoyce
@RepThomasMassie
@RepMarkMeadows
@RepAndyHarrisMD
@RepBera
@RepSwalwell
@MikeKellyPA
@RepRic…",FALSE,0,NA,2019-04-19 02:06:29,FALSE,NA,"1119059661171200000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steamharley",18,TRUE,FALSE,NA,NA
"@CU_Indivisible @RodneyDavis Re-naming a streetlight. 😂😂😂 That's so on the nose.",FALSE,0,"CU_Indivisible",2019-04-19 02:01:28,FALSE,"1118921138187460609","1119058399881306112","820009466800340992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmilySuess",0,FALSE,FALSE,NA,NA
"@CashCribbet @RnC_for_pres @RodneyDavis Uh huh. Never mind the 12 unknown criminal investigations and all those HOM… https://t.co/5YjTqrvZW9",FALSE,0,"CashCribbet",2019-04-19 01:37:29,TRUE,"1119033807229849600","1119052364986478592","1063577288351105024","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wcoastrunner",0,FALSE,FALSE,NA,NA
"RT @donny_moscow: @RodneyDavis Years ago Immigration came in and detained a large portion of their experienced and qualified work force",FALSE,0,NA,2019-04-19 01:29:53,FALSE,NA,"1119050452040146944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k8winkler",1,TRUE,FALSE,NA,NA
"RT @funnygirlescope: @RodneyDavis Awesome! Any thoughts on ANY major issue of the day? Seriously, U are my representative, whether either o…",FALSE,0,NA,2019-04-19 01:29:32,FALSE,NA,"1119050364035186688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","k8winkler",4,TRUE,FALSE,NA,NA
